orderID,order_date,order_status,order_city,order_state,order_country,order_zip,shipping_date,shipping_mode,delivery_status,late_delivery_risk,shipping_days_real,shipping_days_scheduled,benefit_per_order,sales_per_customer,order_profit_per_order,customerID
36611,2016-06-18 10:06:00,COMPLETE,San Francisco,California,Estados Unidos,94110.0,2016-06-20 10:06:00,Second Class,Shipping on time,0,2,2,56.6799984,381.5600128,56.6799984,4891
36612,2016-06-18 10:27:00,COMPLETE,Greensboro,Carolina del Norte,Estados Unidos,27405.0,2016-06-21 10:27:00,Second Class,Late delivery,1,3,2,329.81000516,848.2999878999999,329.81000516,5327
36613,2016-06-18 10:48:00,COMPLETE,Knoxville,Tennessee,Estados Unidos,37918.0,2016-06-22 10:48:00,Second Class,Late delivery,1,4,2,212.46999452,540.38998799,212.46999452,8402
36614,2016-06-18 11:09:00,COMPLETE,Knoxville,Tennessee,Estados Unidos,37918.0,2016-06-23 11:09:00,Standard Class,Late delivery,1,5,4,-519.9899825900001,596.1500053899999,-519.9899825900001,7504
36615,2016-06-18 11:30:00,PENDING,Knoxville,Tennessee,Estados Unidos,37918.0,2016-06-24 11:30:00,Standard Class,Late delivery,1,6,4,-80.67000008,400.6899872,-80.67000008,5359
36616,2016-06-18 11:51:00,CLOSED,Knoxville,Tennessee,Estados Unidos,37918.0,2016-06-20 11:51:00,First Class,Late delivery,1,2,1,42.730000501,139.26999857,42.730000501,1475
36618,2016-06-18 12:33:00,SUSPECTED_FRAUD,Knoxville,Tennessee,Estados Unidos,37918.0,2016-06-22 12:33:00,Standard Class,Shipping canceled,0,4,4,40.920001686999996,261.86000060000003,40.920001686999996,7657
36620,2016-06-18 13:16:00,PROCESSING,Grand Island,Nebraska,Estados Unidos,68801.0,2016-06-20 13:16:00,First Class,Late delivery,1,2,1,-32.25,44.0,-32.25,9003
36621,2016-06-18 13:37:00,PENDING_PAYMENT,Lakewood,California,Estados Unidos,90712.0,2016-06-20 13:37:00,First Class,Late delivery,1,2,1,-212.86001206999998,627.4600067,-212.86001206999998,8769
36622,2016-06-18 13:58:00,PENDING,Lakewood,California,Estados Unidos,90712.0,2016-06-20 13:58:00,First Class,Late delivery,1,2,1,38.99000168,119.9800034,38.99000168,5899
36623,2016-06-18 14:19:00,COMPLETE,Lawrence,Massachusetts,Estados Unidos,1841.0,2016-06-20 14:19:00,First Class,Late delivery,1,2,1,13.369998890000005,572.31000526,13.369998890000005,238
36624,2016-06-18 14:40:00,PENDING,Los Angeles,California,Estados Unidos,90049.0,2016-06-20 14:40:00,First Class,Late delivery,1,2,1,74.66999817,165.9299927,74.66999817,11303
36626,2016-06-18 15:22:00,PENDING_PAYMENT,New York City,Nueva York,Estados Unidos,10035.0,2016-06-20 15:22:00,First Class,Late delivery,1,2,1,-6.630001039999982,911.2100296,-6.630001039999982,11109
36627,2016-06-18 15:43:00,PROCESSING,New York City,Nueva York,Estados Unidos,10011.0,2016-06-20 15:43:00,First Class,Late delivery,1,2,1,59.24000168,120.8899994,59.24000168,6106
36629,2016-06-18 16:25:00,COMPLETE,New York City,Nueva York,Estados Unidos,10011.0,2016-06-23 16:25:00,Standard Class,Late delivery,1,5,4,179.20000076,515.4199980999999,179.20000076,8189
36630,2016-06-18 16:46:00,PROCESSING,Newark,Delaware,Estados Unidos,19711.0,2016-06-24 16:46:00,Standard Class,Late delivery,1,6,4,118.49999809,535.77001192,118.49999809,6975
36632,2016-06-18 17:28:00,COMPLETE,Newark,Delaware,Estados Unidos,19711.0,2016-06-21 17:28:00,Standard Class,Advance shipping,0,3,4,172.74999999,558.9400177,172.74999999,11712
36633,2016-06-18 17:49:00,PROCESSING,Seattle,Washington,Estados Unidos,98105.0,2016-06-22 17:49:00,Standard Class,Shipping on time,0,4,4,18.89999962,50.40000153,18.89999962,7035
36634,2016-06-18 18:10:00,PENDING_PAYMENT,Scottsdale,Arizona,Estados Unidos,85254.0,2016-06-23 18:10:00,Standard Class,Late delivery,1,5,4,-8.81000042,37.79000092,-8.81000042,105
36635,2016-06-18 18:31:00,PENDING_PAYMENT,Oceanside,Nueva York,Estados Unidos,11572.0,2016-06-24 18:31:00,Standard Class,Late delivery,1,6,4,110.44999597900001,830.88002016,110.44999597900001,10062
36636,2016-06-18 18:52:00,PROCESSING,Oceanside,Nueva York,Estados Unidos,11572.0,2016-06-20 18:52:00,Standard Class,Advance shipping,0,2,4,-20.21999932,997.3600158,-20.21999932,3373
36637,2016-06-18 19:13:00,PROCESSING,Oceanside,Nueva York,Estados Unidos,11572.0,2016-06-21 19:13:00,Standard Class,Advance shipping,0,3,4,60.710000867000005,255.66000746,60.710000867000005,4163
36638,2016-06-18 19:34:00,COMPLETE,Oceanside,Nueva York,Estados Unidos,11572.0,2016-06-22 19:34:00,Standard Class,Shipping on time,0,4,4,143.14000128,559.9499969999999,143.14000128,4215
36640,2016-06-18 20:16:00,COMPLETE,Dallas,Texas,Estados Unidos,75220.0,2016-06-24 20:16:00,Second Class,Late delivery,1,6,2,4.2900008999999955,639.9600067,4.2900008999999955,9688
36643,2016-06-18 21:19:00,ON_HOLD,Los Angeles,California,Estados Unidos,90045.0,2016-06-22 21:19:00,Standard Class,Shipping on time,0,4,4,52.56000137,167.9299927,52.56000137,8157
36644,2016-06-18 21:40:00,PENDING_PAYMENT,Los Angeles,California,Estados Unidos,90045.0,2016-06-23 21:40:00,Standard Class,Late delivery,1,5,4,271.07999707,923.9200287,271.07999707,4136
36645,2016-06-18 22:01:00,PENDING_PAYMENT,Woodbury,Minnesota,Estados Unidos,55125.0,2016-06-24 22:01:00,Second Class,Late delivery,1,6,2,-6.239997860000003,246.96000672,-6.239997860000003,5090
36646,2016-06-18 22:22:00,PENDING,Woodbury,Minnesota,Estados Unidos,55125.0,2016-06-20 22:22:00,Second Class,Shipping on time,0,2,2,229.26999304599997,736.8700027699999,229.26999304599997,6664
36647,2016-06-18 22:43:00,PENDING_PAYMENT,Park Ridge,Illinois,Estados Unidos,60068.0,2016-06-21 22:43:00,Standard Class,Advance shipping,0,3,4,-200.25999644599997,1032.0500183,-200.25999644599997,7673
36648,2016-06-18 23:04:00,COMPLETE,Dallas,Texas,Estados Unidos,75217.0,2016-06-22 23:04:00,Second Class,Late delivery,1,4,2,143.819996831,1133.2700196,143.819996831,2357
36649,2016-06-18 23:25:00,PENDING_PAYMENT,Dallas,Texas,Estados Unidos,75217.0,2016-06-23 23:25:00,Standard Class,Late delivery,1,5,4,35.41999817,98.37999725,35.41999817,8001
36650,2016-06-18 23:46:00,COMPLETE,Monroe,Luisiana,Estados Unidos,71203.0,2016-06-24 23:46:00,Standard Class,Late delivery,1,6,4,-36.20999908,170.0,-36.20999908,6694
36651,2016-06-19 00:07:00,PENDING,Los Angeles,California,Estados Unidos,90004.0,2016-06-21 00:07:00,Standard Class,Advance shipping,0,2,4,31.429998277000003,723.03999704,31.429998277000003,1526
36652,2016-06-19 00:28:00,COMPLETE,Los Angeles,California,Estados Unidos,90004.0,2016-06-22 00:28:00,Standard Class,Advance shipping,0,3,4,108.840000277,941.0600129,108.840000277,368
36653,2016-06-19 00:49:00,SUSPECTED_FRAUD,San Francisco,California,Estados Unidos,94109.0,2016-06-23 00:49:00,Standard Class,Shipping canceled,0,4,4,-140.890003377,1045.15001676,-140.890003377,6143
36654,2016-06-19 01:10:00,PROCESSING,San Francisco,California,Estados Unidos,94122.0,2016-06-24 01:10:00,Standard Class,Late delivery,1,5,4,37.449998859,897.10002327,37.449998859,8520
36655,2016-06-19 01:31:00,PENDING_PAYMENT,San Francisco,California,Estados Unidos,94122.0,2016-06-25 01:31:00,Standard Class,Late delivery,1,6,4,91.61999801,356.53001403,91.61999801,1515
36657,2016-06-19 02:13:00,CLOSED,Fayetteville,Carolina del Norte,Estados Unidos,28314.0,2016-06-22 02:13:00,Standard Class,Advance shipping,0,3,4,71.52000046,206.5899963,71.52000046,6587
36658,2016-06-19 02:34:00,COMPLETE,Dallas,Texas,Estados Unidos,75217.0,2016-06-23 02:34:00,Standard Class,Shipping on time,0,4,4,126.11000247999999,687.960022,126.11000247999999,7708
36659,2016-06-19 02:55:00,CLOSED,Wichita,Kansas,Estados Unidos,67212.0,2016-06-24 02:55:00,Second Class,Late delivery,1,5,2,114.3799973,278.980011,114.3799973,3599
36660,2016-06-19 03:16:00,COMPLETE,Wichita,Kansas,Estados Unidos,67212.0,2016-06-21 03:16:00,First Class,Late delivery,1,2,1,-258.4400006,1149.760025,-258.4400006,3669
36661,2016-06-19 03:37:00,PENDING_PAYMENT,Springfield,Oreg�n,Estados Unidos,97477.0,2016-06-21 03:37:00,First Class,Late delivery,1,2,1,81.33000183,165.9799957,81.33000183,9874
36662,2016-06-19 03:58:00,PENDING,Houston,Texas,Estados Unidos,77041.0,2016-06-22 03:58:00,Standard Class,Advance shipping,0,3,4,136.9400024,414.9599915,136.9400024,4213
36663,2016-06-19 04:19:00,PENDING_PAYMENT,Seattle,Washington,Estados Unidos,98103.0,2016-06-23 04:19:00,Standard Class,Shipping on time,0,4,4,265.389999756,937.82001968,265.389999756,2595
36664,2016-06-19 04:40:00,ON_HOLD,Seattle,Washington,Estados Unidos,98103.0,2016-06-24 04:40:00,Standard Class,Late delivery,1,5,4,22.67000008,83.97000122,22.67000008,12131
36667,2016-06-19 05:43:00,COMPLETE,Oak Park,Michigan,Estados Unidos,48237.0,2016-06-22 05:43:00,Standard Class,Advance shipping,0,3,4,250.44999698,667.4700164999999,250.44999698,5344
36668,2016-06-19 06:05:00,COMPLETE,Oak Park,Michigan,Estados Unidos,48237.0,2016-06-23 06:05:00,Standard Class,Shipping on time,0,4,4,-33.759999317999984,605.9600067599999,-33.759999317999984,9271
36669,2016-06-19 06:26:00,CLOSED,Houston,Texas,Estados Unidos,77041.0,2016-06-24 06:26:00,Standard Class,Late delivery,1,5,4,122.950001722,773.01000206,122.950001722,4734
36670,2016-06-19 06:47:00,PENDING_PAYMENT,Houston,Texas,Estados Unidos,77041.0,2016-06-25 06:47:00,Standard Class,Late delivery,1,6,4,14.43999958,37.99000168,14.43999958,10840
36671,2016-06-19 07:08:00,COMPLETE,Houston,Texas,Estados Unidos,77041.0,2016-06-21 07:08:00,Standard Class,Advance shipping,0,2,4,54.90999985,114.3899994,54.90999985,2674
36672,2016-06-19 07:29:00,COMPLETE,Seattle,Washington,Estados Unidos,98103.0,2016-06-22 07:29:00,Standard Class,Advance shipping,0,3,4,120.11000059999999,980.8600311,120.11000059999999,561
36674,2016-06-19 08:11:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-06-24 08:11:00,Standard Class,Late delivery,1,5,4,55.09000015,175.9900055,55.09000015,10549
36675,2016-06-19 08:32:00,ON_HOLD,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-06-25 08:32:00,Standard Class,Late delivery,1,6,4,-12.040000919999997,183.36999515000002,-12.040000919999997,816
36676,2016-06-19 08:53:00,COMPLETE,Los Angeles,California,Estados Unidos,90045.0,2016-06-21 08:53:00,Standard Class,Advance shipping,0,2,4,-140.00000280999998,457.75001144,-140.00000280999998,11945
36677,2016-06-19 09:14:00,COMPLETE,Los Angeles,California,Estados Unidos,90045.0,2016-06-22 09:14:00,Standard Class,Advance shipping,0,3,4,282.00999262,762.92000204,282.00999262,5194
36678,2016-06-19 09:35:00,PROCESSING,Houston,Texas,Estados Unidos,77070.0,2016-06-23 09:35:00,Standard Class,Shipping on time,0,4,4,-156.57999801,668.34000396,-156.57999801,10350
36679,2016-06-19 09:56:00,COMPLETE,Houston,Texas,Estados Unidos,77070.0,2016-06-24 09:56:00,Standard Class,Late delivery,1,5,4,85.98999977,314.3899994,85.98999977,669
36680,2016-06-19 10:17:00,PENDING,Houston,Texas,Estados Unidos,77070.0,2016-06-25 10:17:00,Standard Class,Late delivery,1,6,4,187.90999798,457.980011,187.90999798,7626
36681,2016-06-19 10:38:00,PENDING,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-06-21 10:38:00,Second Class,Shipping on time,0,2,2,126.61000347000001,662.75,126.61000347000001,2305
36682,2016-06-19 10:59:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-06-22 10:59:00,Standard Class,Advance shipping,0,3,4,312.72999574,689.5000152299999,312.72999574,4219
36684,2016-06-19 11:41:00,PENDING_PAYMENT,Los Angeles,California,Estados Unidos,90045.0,2016-06-24 11:41:00,Standard Class,Late delivery,1,5,4,39.36000061,82.0,39.36000061,272
36685,2016-06-19 12:02:00,SUSPECTED_FRAUD,Los Angeles,California,Estados Unidos,90045.0,2016-06-25 12:02:00,Standard Class,Shipping canceled,0,6,4,120.190003671,310.45000074,120.190003671,8650
36688,2016-06-19 13:05:00,PENDING_PAYMENT,Wilmington,Delaware,Estados Unidos,19805.0,2016-06-23 13:05:00,Standard Class,Shipping on time,0,4,4,199.729991923,764.33000943,199.729991923,10312
36689,2016-06-19 13:26:00,CLOSED,Wilmington,Delaware,Estados Unidos,19805.0,2016-06-24 13:26:00,Second Class,Late delivery,1,5,2,40.600006109999995,981.9100341999999,40.600006109999995,4377
36690,2016-06-19 13:47:00,CLOSED,Wilmington,Delaware,Estados Unidos,19805.0,2016-06-25 13:47:00,Second Class,Late delivery,1,6,2,168.5500031,391.980011,168.5500031,3597
36691,2016-06-19 14:08:00,COMPLETE,Wilmington,Delaware,Estados Unidos,19805.0,2016-06-21 14:08:00,Second Class,Shipping on time,0,2,2,287.580000395,709.93001174,287.580000395,1521
36692,2016-06-19 14:29:00,PENDING_PAYMENT,Provo,Utah,Estados Unidos,84604.0,2016-06-22 14:29:00,Second Class,Late delivery,1,3,2,133.43999863,389.36999891,133.43999863,8410
36693,2016-06-19 14:50:00,PENDING_PAYMENT,San Francisco,California,Estados Unidos,94110.0,2016-06-23 14:50:00,Second Class,Late delivery,1,4,2,101.88999939,656.5100135499999,101.88999939,4464
36695,2016-06-19 15:32:00,SUSPECTED_FRAUD,Lancaster,Ohio,Estados Unidos,43130.0,2016-06-25 15:32:00,Standard Class,Shipping canceled,0,6,4,9.649999619,128.6900024,9.649999619,10211
36696,2016-06-19 15:53:00,PROCESSING,Los Angeles,California,Estados Unidos,90004.0,2016-06-21 15:53:00,Standard Class,Advance shipping,0,2,4,218.180000263,817.4200057600001,218.180000263,3401
36697,2016-06-19 16:14:00,CANCELED,Seattle,Washington,Estados Unidos,98103.0,2016-06-22 16:14:00,Standard Class,Shipping canceled,0,3,4,137.75,327.9700012,137.75,11688
36699,2016-06-19 16:56:00,PENDING,New York City,Nueva York,Estados Unidos,10024.0,2016-06-24 16:56:00,Standard Class,Late delivery,1,5,4,47.84000015,103.9899979,47.84000015,369
36700,2016-06-19 17:17:00,PENDING,New York City,Nueva York,Estados Unidos,10024.0,2016-06-25 17:17:00,Standard Class,Late delivery,1,6,4,314.81000329,840.9500217699999,314.81000329,6098
36702,2016-06-19 17:59:00,PENDING_PAYMENT,Los Angeles,California,Estados Unidos,90045.0,2016-06-21 17:59:00,First Class,Late delivery,1,2,1,92.36999897000001,754.9700012000001,92.36999897000001,3468
36703,2016-06-19 18:20:00,ON_HOLD,Los Angeles,California,Estados Unidos,90045.0,2016-06-23 18:20:00,Standard Class,Shipping on time,0,4,4,111.89999962,362.9900055,111.89999962,9596
36704,2016-06-19 18:41:00,PROCESSING,San Francisco,California,Estados Unidos,94109.0,2016-06-24 18:41:00,Standard Class,Late delivery,1,5,4,57.49000168,158.3699951,57.49000168,5302
36706,2016-06-19 19:23:00,COMPLETE,San Francisco,California,Estados Unidos,94109.0,2016-06-21 19:23:00,Standard Class,Advance shipping,0,2,4,375.76999661,1181.8699950999999,375.76999661,5019
36707,2016-06-19 19:44:00,CLOSED,San Francisco,California,Estados Unidos,94109.0,2016-06-22 19:44:00,Standard Class,Advance shipping,0,3,4,146.590001102,1023.7000351199999,146.590001102,1106
36708,2016-06-19 20:05:00,COMPLETE,Clovis,Nuevo M�xico,Estados Unidos,88101.0,2016-06-23 20:05:00,Standard Class,Shipping on time,0,4,4,35.90000153,136.5,35.90000153,7512
36709,2016-06-19 20:26:00,PENDING_PAYMENT,Clovis,Nuevo M�xico,Estados Unidos,88101.0,2016-06-24 20:26:00,Standard Class,Late delivery,1,5,4,208.64000412000001,547.12999343,208.64000412000001,784
36710,2016-06-19 20:47:00,PENDING_PAYMENT,Wichita,Kansas,Estados Unidos,67212.0,2016-06-25 20:47:00,Standard Class,Late delivery,1,6,4,156.57999607,877.9500275,156.57999607,3701
36711,2016-06-19 21:08:00,PENDING,Chicago,Illinois,Estados Unidos,60653.0,2016-06-21 21:08:00,Second Class,Shipping on time,0,2,2,39.29999924,145.5599976,39.29999924,3094
36712,2016-06-19 21:29:00,PENDING,Chicago,Illinois,Estados Unidos,60653.0,2016-06-22 21:29:00,Second Class,Late delivery,1,3,2,-22.0,175.9799957,-22.0,335
36713,2016-06-19 21:50:00,PROCESSING,Chicago,Illinois,Estados Unidos,60653.0,2016-06-23 21:50:00,Second Class,Late delivery,1,4,2,-69.78999807,448.4800033,-69.78999807,1511
36714,2016-06-19 22:11:00,CLOSED,Omaha,Nebraska,Estados Unidos,68104.0,2016-06-24 22:11:00,Standard Class,Late delivery,1,5,4,-50.490004297,731.4100189000001,-50.490004297,4673
36715,2016-06-19 22:32:00,COMPLETE,Houston,Texas,Estados Unidos,77041.0,2016-06-25 22:32:00,Standard Class,Late delivery,1,6,4,206.45000078,523.8500061,206.45000078,7314
36716,2016-06-19 22:53:00,COMPLETE,Houston,Texas,Estados Unidos,77041.0,2016-06-21 22:53:00,Standard Class,Advance shipping,0,2,4,65.209997859,296.2299957,65.209997859,10258
36719,2016-06-19 23:57:00,COMPLETE,Los Angeles,California,Estados Unidos,90045.0,2016-06-24 23:57:00,Standard Class,Late delivery,1,5,4,111.23000336,246.94000242,111.23000336,9662
36721,2016-06-20 00:39:00,PENDING_PAYMENT,Waterbury,Connecticut,Estados Unidos,6708.0,2016-06-22 00:39:00,Standard Class,Advance shipping,0,2,4,183.680003055,461.63999937,183.680003055,8757
36722,2016-06-20 01:00:00,PENDING,Los Angeles,California,Estados Unidos,90045.0,2016-06-23 01:00:00,Second Class,Late delivery,1,3,2,-305.48000808,274.2599945,-305.48000808,11199
36723,2016-06-20 01:21:00,PENDING,Los Angeles,California,Estados Unidos,90045.0,2016-06-24 01:21:00,Standard Class,Shipping on time,0,4,4,161.9900055,359.980011,161.9900055,2523
36724,2016-06-20 01:42:00,PENDING,Los Angeles,California,Estados Unidos,90036.0,2016-06-25 01:42:00,Standard Class,Late delivery,1,5,4,259.33000228,1006.6700134,259.33000228,8609
36727,2016-06-20 02:45:00,PROCESSING,Lakewood,Ohio,Estados Unidos,44107.0,2016-06-23 02:45:00,Standard Class,Advance shipping,0,3,4,134.770000455,552.1699980999999,134.770000455,6679
36728,2016-06-20 03:06:00,CLOSED,Lakewood,Ohio,Estados Unidos,44107.0,2016-06-24 03:06:00,Second Class,Late delivery,1,4,2,28.5,227.9600067,28.5,3192
36729,2016-06-20 03:27:00,CANCELED,Lakewood,Ohio,Estados Unidos,44107.0,2016-06-25 03:27:00,Second Class,Shipping canceled,0,5,2,-41.46999741,365.4699936,-41.46999741,6611
36730,2016-06-20 03:48:00,PENDING_PAYMENT,Chandler,Arizona,Estados Unidos,85224.0,2016-06-26 03:48:00,Second Class,Late delivery,1,6,2,-11.659999849999998,307.0800018,-11.659999849999998,11246
36731,2016-06-20 04:09:00,ON_HOLD,Los Angeles,California,Estados Unidos,90008.0,2016-06-22 04:09:00,Standard Class,Advance shipping,0,2,4,36.5699997,126.0999985,36.5699997,11732
36732,2016-06-20 04:30:00,COMPLETE,Los Angeles,California,Estados Unidos,90008.0,2016-06-23 04:30:00,Standard Class,Advance shipping,0,3,4,216.45999527,863.72000882,216.45999527,5107
36733,2016-06-20 04:51:00,PROCESSING,Palm Coast,Florida,Estados Unidos,32137.0,2016-06-24 04:51:00,Standard Class,Shipping on time,0,4,4,163.88000111000002,874.2400208,163.88000111000002,4013
36734,2016-06-20 05:12:00,CLOSED,Palm Coast,Florida,Estados Unidos,32137.0,2016-06-20 17:12:00,Same Day,Shipping on time,0,0,0,79.369996545,397.7299957,79.369996545,10763
36735,2016-06-20 05:33:00,COMPLETE,Palm Coast,Florida,Estados Unidos,32137.0,2016-06-22 05:33:00,First Class,Late delivery,1,2,1,-299.76999288,675.3500137999999,-299.76999288,5992
36736,2016-06-20 05:54:00,COMPLETE,New York City,Nueva York,Estados Unidos,10035.0,2016-06-22 05:54:00,Standard Class,Advance shipping,0,2,4,-76.41999817,109.1699982,-76.41999817,1372
36737,2016-06-20 06:15:00,COMPLETE,Jupiter,Florida,Estados Unidos,33458.0,2016-06-23 06:15:00,Standard Class,Advance shipping,0,3,4,229.26999665,472.04001619999997,229.26999665,9655
36738,2016-06-20 06:36:00,PENDING,Glendale,Arizona,Estados Unidos,85301.0,2016-06-24 06:36:00,Standard Class,Shipping on time,0,4,4,173.8199997,731.31999966,173.8199997,6533
36739,2016-06-20 06:57:00,COMPLETE,New York City,Nueva York,Estados Unidos,10035.0,2016-06-25 06:57:00,Standard Class,Late delivery,1,5,4,39.14000225,641.7700005,39.14000225,11607
36740,2016-06-20 07:18:00,PENDING_PAYMENT,New York City,Nueva York,Estados Unidos,10035.0,2016-06-26 07:18:00,Standard Class,Late delivery,1,6,4,52.75000381,792.1500015,52.75000381,3083
36742,2016-06-20 08:00:00,CLOSED,Houston,Texas,Estados Unidos,77041.0,2016-06-23 08:00:00,Second Class,Late delivery,1,3,2,-52.96999359999998,1048.3600234799999,-52.96999359999998,2969
36743,2016-06-20 08:21:00,COMPLETE,New York City,Nueva York,Estados Unidos,10035.0,2016-06-24 08:21:00,Second Class,Late delivery,1,4,2,112.75999832,459.3999939,112.75999832,5331
36744,2016-06-20 08:42:00,CLOSED,New York City,Nueva York,Estados Unidos,10035.0,2016-06-25 08:42:00,Standard Class,Late delivery,1,5,4,124.05999946,455.87998962,124.05999946,9300
36746,2016-06-20 09:24:00,PENDING,Olathe,Kansas,Estados Unidos,66062.0,2016-06-22 09:24:00,Standard Class,Advance shipping,0,2,4,226.37000655,461.97000886,226.37000655,10109
36747,2016-06-20 09:45:00,PENDING_PAYMENT,Olathe,Kansas,Estados Unidos,66062.0,2016-06-23 09:45:00,Standard Class,Advance shipping,0,3,4,-145.07999990000002,456.86001208,-145.07999990000002,3235
36749,2016-06-20 10:27:00,COMPLETE,Sparks,Nevada,Estados Unidos,89431.0,2016-06-25 10:27:00,Second Class,Late delivery,1,5,2,387.33999635,1076.6800156,387.33999635,7887
36750,2016-06-20 10:48:00,COMPLETE,Rockford,Illinois,Estados Unidos,61107.0,2016-06-26 10:48:00,Standard Class,Late delivery,1,6,4,245.75999454,792.4500198999999,245.75999454,9504
36751,2016-06-20 11:09:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-06-22 11:09:00,Standard Class,Advance shipping,0,2,4,42.82999897,408.29000859,42.82999897,2980
36752,2016-06-20 11:30:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-06-23 11:30:00,Standard Class,Advance shipping,0,3,4,9.5,189.9799957,9.5,7955
36753,2016-06-20 11:51:00,COMPLETE,Edmonds,Washington,Estados Unidos,98026.0,2016-06-24 11:51:00,Standard Class,Shipping on time,0,4,4,187.79999642,609.23000718,187.79999642,3246
36754,2016-06-20 12:12:00,PROCESSING,Edmonds,Washington,Estados Unidos,98026.0,2016-06-25 12:12:00,Standard Class,Late delivery,1,5,4,49.13999939,189.0,49.13999939,10160
36755,2016-06-20 12:33:00,PENDING_PAYMENT,San Francisco,California,Estados Unidos,94122.0,2016-06-26 12:33:00,Standard Class,Late delivery,1,6,4,62.339998127,292.60999300000003,62.339998127,1792
36756,2016-06-20 12:54:00,PENDING,San Francisco,California,Estados Unidos,94122.0,2016-06-22 12:54:00,Standard Class,Advance shipping,0,2,4,59.369999878,378.81999582,59.369999878,12039
36757,2016-06-20 13:15:00,PROCESSING,Asheville,Carolina del Norte,Estados Unidos,28806.0,2016-06-23 13:15:00,Standard Class,Advance shipping,0,3,4,48.11000121399999,558.49001696,48.11000121399999,2456
36758,2016-06-20 13:36:00,COMPLETE,Los Angeles,California,Estados Unidos,90032.0,2016-06-24 13:36:00,Standard Class,Shipping on time,0,4,4,313.82999781399997,700.84999474,313.82999781399997,7304
36759,2016-06-20 13:57:00,COMPLETE,Scottsdale,Arizona,Estados Unidos,85254.0,2016-06-25 13:57:00,Standard Class,Late delivery,1,5,4,263.05999759,688.1400146999999,263.05999759,12384
36760,2016-06-20 14:18:00,PENDING_PAYMENT,Scottsdale,Arizona,Estados Unidos,85254.0,2016-06-26 14:18:00,Standard Class,Late delivery,1,6,4,34.79000092,69.58000183,34.79000092,11856
36761,2016-06-20 14:39:00,SUSPECTED_FRAUD,Scottsdale,Arizona,Estados Unidos,85254.0,2016-06-22 14:39:00,Standard Class,Shipping canceled,0,2,4,-82.700003104,797.63001633,-82.700003104,6518
36762,2016-06-20 15:00:00,CANCELED,Scottsdale,Arizona,Estados Unidos,85254.0,2016-06-23 15:00:00,Standard Class,Shipping canceled,0,3,4,101.82999944999999,800.13001633,101.82999944999999,11444
36763,2016-06-20 15:21:00,PENDING,Houston,Texas,Estados Unidos,77095.0,2016-06-24 15:21:00,Standard Class,Shipping on time,0,4,4,113.39999771000001,626.35001375,113.39999771000001,4396
36764,2016-06-20 15:42:00,PROCESSING,San Francisco,California,Estados Unidos,94109.0,2016-06-25 15:42:00,Standard Class,Late delivery,1,5,4,33.90000153,299.980011,33.90000153,2442
36765,2016-06-20 16:04:00,PENDING_PAYMENT,San Diego,California,Estados Unidos,92105.0,2016-06-26 16:04:00,Second Class,Late delivery,1,6,2,-59.95999908,71.98000336,-59.95999908,1941
36766,2016-06-20 16:25:00,CLOSED,San Diego,California,Estados Unidos,92105.0,2016-06-22 16:25:00,First Class,Late delivery,1,2,1,-108.39000416,780.11000828,-108.39000416,9082
36767,2016-06-20 16:46:00,ON_HOLD,Hamilton,Ohio,Estados Unidos,45011.0,2016-06-22 16:46:00,First Class,Late delivery,1,2,1,224.01000066,687.4900055,224.01000066,508
36768,2016-06-20 17:07:00,COMPLETE,Parker,Colorado,Estados Unidos,80134.0,2016-06-24 17:07:00,Second Class,Late delivery,1,4,2,128.88999558,390.949997,128.88999558,2438
36769,2016-06-20 17:28:00,CLOSED,Parker,Colorado,Estados Unidos,80134.0,2016-06-25 17:28:00,Second Class,Late delivery,1,5,2,-518.70997428,1129.7100144199999,-518.70997428,2114
36770,2016-06-20 17:49:00,CLOSED,Parker,Colorado,Estados Unidos,80134.0,2016-06-26 17:49:00,Second Class,Late delivery,1,6,2,-365.730011,296.27999494,-365.730011,10415
36771,2016-06-20 18:10:00,PENDING,Fremont,Nebraska,Estados Unidos,68025.0,2016-06-22 18:10:00,Second Class,Shipping on time,0,2,2,64.79000092,269.9599915,64.79000092,4239
36772,2016-06-20 18:31:00,COMPLETE,Maple Grove,Minnesota,Estados Unidos,55369.0,2016-06-23 18:31:00,Second Class,Late delivery,1,3,2,26.95999908,92.95999908,26.95999908,9381
36773,2016-06-20 18:52:00,PENDING_PAYMENT,Maple Grove,Minnesota,Estados Unidos,55369.0,2016-06-22 18:52:00,First Class,Late delivery,1,2,1,97.070001125,335.27000427999997,97.070001125,12166
36774,2016-06-20 19:13:00,PENDING_PAYMENT,Maple Grove,Minnesota,Estados Unidos,55369.0,2016-06-22 19:13:00,First Class,Late delivery,1,2,1,119.93000579099999,813.5899924400001,119.93000579099999,7283
36777,2016-06-20 20:16:00,COMPLETE,San Diego,California,Estados Unidos,92105.0,2016-06-23 20:16:00,Second Class,Late delivery,1,3,2,17.0,169.9900055,17.0,10928
